project,tags,country,site,latitude,longitude,reef_type,reef_zone,reef_exposure,reef_slope,tide,current,visibility,relative_depth,management,management_secondary,management_est_year,management_size,management_parties,management_compliance,management_rules,sample_date,sample_time,depth,transect_length,transect_width,assigned_transect_width_m,size_bin,observers,transect_number,label,fish_family,fish_genus,fish_taxon,size,biomass_constant_a,biomass_constant_b,biomass_constant_c,count,biomass_kgha,trophic_level,trophic_group,functional_group,vulnerability,data_policy_beltfish,project_notes,site_notes,management_notes,sample_unit_id,sample_event_id,project_admins,contact_link
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-01,17.777767,-87.993228,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,09:09:00,11,10,2m,2,1,Alexander Navarro,186,NA,Pomacentridae,Stegastes,Stegastes diencaeus,2,0.01995,2.99,1,1,0.08,2,herbivore-detritivore,cropper/grazer,24.15,public,NA,NTZ,NA,f5c40d4a-a59f-491c-aebc-459d31f04ec4,b2742ef2-a70c-4205-94d4-a7af8661c2b8,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-01,17.777767,-87.993228,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,09:09:00,11,10,2m,2,1,Alexander Navarro,186,NA,Pomacentridae,Stegastes,Stegastes diencaeus,5,0.01995,2.99,1,1,1.23,2,herbivore-detritivore,cropper/grazer,24.15,public,NA,NTZ,NA,f5c40d4a-a59f-491c-aebc-459d31f04ec4,b2742ef2-a70c-4205-94d4-a7af8661c2b8,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-01,17.777767,-87.993228,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,09:09:00,11,10,2m,2,1,Alexander Navarro,186,NA,Scaridae,Scarus,Scarus iseri,10,0.0158,3.0515,1,6,53.37,2,herbivore-detritivore,scraper,17.19,public,NA,NTZ,NA,f5c40d4a-a59f-491c-aebc-459d31f04ec4,b2742ef2-a70c-4205-94d4-a7af8661c2b8,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-01,17.777767,-87.993228,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,09:09:00,11,10,2m,2,1,Alexander Navarro,186,NA,Scaridae,Scarus,Scarus iseri,12,0.0158,3.0515,1,2,31.03,2,herbivore-detritivore,scraper,17.19,public,NA,NTZ,NA,f5c40d4a-a59f-491c-aebc-459d31f04ec4,b2742ef2-a70c-4205-94d4-a7af8661c2b8,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-01,17.777767,-87.993228,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,09:09:00,11,10,2m,2,1,Alexander Navarro,186,NA,Scaridae,Scarus,Scarus iseri,18,0.0158,3.0515,1,2,106.94,2,herbivore-detritivore,scraper,17.19,public,NA,NTZ,NA,f5c40d4a-a59f-491c-aebc-459d31f04ec4,b2742ef2-a70c-4205-94d4-a7af8661c2b8,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-01,17.777767,-87.993228,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,09:09:00,11,10,2m,2,1,Alexander Navarro,186,NA,Scaridae,Scarus,Scarus iseri,6,0.0158,3.0515,1,4,7.49,2,herbivore-detritivore,scraper,17.19,public,NA,NTZ,NA,f5c40d4a-a59f-491c-aebc-459d31f04ec4,b2742ef2-a70c-4205-94d4-a7af8661c2b8,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-01,17.777767,-87.993228,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,09:09:00,11,10,2m,2,1,Alexander Navarro,186,NA,Scaridae,Sparisoma,Sparisoma aurofrenatum,7,0.0117,3.15,1,1,2.69,2,herbivore-detritivore,excavator,22.3,public,NA,NTZ,NA,f5c40d4a-a59f-491c-aebc-459d31f04ec4,b2742ef2-a70c-4205-94d4-a7af8661c2b8,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-01,17.777767,-87.993228,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,09:09:00,11,10,2m,2,1,Alexander Navarro,186,NA,Scaridae,Sparisoma,Sparisoma aurofrenatum,8,0.0117,3.15,1,1,4.09,2,herbivore-detritivore,excavator,22.3,public,NA,NTZ,NA,f5c40d4a-a59f-491c-aebc-459d31f04ec4,b2742ef2-a70c-4205-94d4-a7af8661c2b8,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-01,17.777767,-87.993228,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,09:09:00,11,10,2m,2,1,Alexander Navarro,186,NA,Scaridae,Sparisoma,Sparisoma aurofrenatum,5,0.0117,3.15,1,1,0.93,2,herbivore-detritivore,excavator,22.3,public,NA,NTZ,NA,f5c40d4a-a59f-491c-aebc-459d31f04ec4,b2742ef2-a70c-4205-94d4-a7af8661c2b8,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-01,17.777767,-87.993228,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,09:09:00,11,10,2m,2,1,Alexander Navarro,186,NA,Scaridae,Sparisoma,Sparisoma aurofrenatum,2,0.0117,3.15,1,1,0.05,2,herbivore-detritivore,excavator,22.3,public,NA,NTZ,NA,f5c40d4a-a59f-491c-aebc-459d31f04ec4,b2742ef2-a70c-4205-94d4-a7af8661c2b8,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-01,17.777767,-87.993228,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,09:09:00,11,10,2m,2,1,Alexander Navarro,186,NA,Scaridae,Sparisoma,Sparisoma viride,12,0.0138,3.05,1,1,13.5,2,herbivore-detritivore,excavator,31.4,public,NA,NTZ,NA,f5c40d4a-a59f-491c-aebc-459d31f04ec4,b2742ef2-a70c-4205-94d4-a7af8661c2b8,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-01,17.777767,-87.993228,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,09:09:00,11,10,2m,2,1,Alexander Navarro,186,NA,Scaridae,Sparisoma,Sparisoma viride,8,0.0138,3.05,1,1,3.92,2,herbivore-detritivore,excavator,31.4,public,NA,NTZ,NA,f5c40d4a-a59f-491c-aebc-459d31f04ec4,b2742ef2-a70c-4205-94d4-a7af8661c2b8,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-01,17.777767,-87.993228,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,09:09:00,11,10,2m,2,1,Alexander Navarro,186,NA,Labridae,Thalassoma,Thalassoma bifasciatum,5,0.0107,2.916,1,5,2.92,3.49,planktivore,planktivore,19.56,public,NA,NTZ,NA,f5c40d4a-a59f-491c-aebc-459d31f04ec4,b2742ef2-a70c-4205-94d4-a7af8661c2b8,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-01,17.777767,-87.993228,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,09:09:00,11,10,2m,2,1,Alexander Navarro,186,NA,Labridae,Halichoeres,Halichoeres garnoti,6,0.00519,2.54,1,2,0.49,3.7,invertivore-mobile,macro-invertivore,28.13,public,NA,NTZ,NA,f5c40d4a-a59f-491c-aebc-459d31f04ec4,b2742ef2-a70c-4205-94d4-a7af8661c2b8,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-01,17.777767,-87.993228,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,09:09:00,11,10,2m,2,1,Alexander Navarro,186,NA,Labridae,Halichoeres,Halichoeres garnoti,2,0.00519,2.54,1,2,0.03,3.7,invertivore-mobile,macro-invertivore,28.13,public,NA,NTZ,NA,f5c40d4a-a59f-491c-aebc-459d31f04ec4,b2742ef2-a70c-4205-94d4-a7af8661c2b8,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-01,17.777767,-87.993228,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,09:09:00,11,10,2m,2,1,Alexander Navarro,186,NA,Acanthuridae,Acanthurus,Acanthurus coeruleus,10,0.02147,3.022,1,1,11.29,2,herbivore-macroalgae,browser,58.55,public,NA,NTZ,NA,f5c40d4a-a59f-491c-aebc-459d31f04ec4,b2742ef2-a70c-4205-94d4-a7af8661c2b8,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-01,17.777767,-87.993228,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,09:09:00,11,10,2m,2,1,Alexander Navarro,186,NA,Pomacentridae,Stegastes,Stegastes variabilis,6,0.0156,3.13,1,1,2.13,2.54,omnivore,cropper/grazer,24.15,public,NA,NTZ,NA,f5c40d4a-a59f-491c-aebc-459d31f04ec4,b2742ef2-a70c-4205-94d4-a7af8661c2b8,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,CCMR-F-NTZ-01,17.777767,-87.993228,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,No take zone,NA,NA,NA,NA,NA,no take,2021-10-28,09:09:00,11,10,2m,2,1,Alexander Navarro,186,NA,Pomacentridae,Microspathodon,Microspathodon chrysurus,10,0.0239,3.082,1,1,14.43,2,herbivore-detritivore,cropper/grazer,31.23,public,NA,NTZ,NA,f5c40d4a-a59f-491c-aebc-459d31f04ec4,b2742ef2-a70c-4205-94d4-a7af8661c2b8,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,83,NA,Pomacentridae,Stegastes,Stegastes partitus,3,0.0123,3.05,1,5,0.88,2,herbivore-detritivore,cropper/grazer,20.93,public,NA,NA,NA,8406826f-398c-4658-af39-61092a40e808,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,83,NA,Pomacentridae,Stegastes,Stegastes partitus,5,0.0123,3.05,1,3,2.5,2,herbivore-detritivore,cropper/grazer,20.93,public,NA,NA,NA,8406826f-398c-4658-af39-61092a40e808,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,83,NA,Haemulidae,Haemulon,Haemulon flavolineatum,14,0.012454,3.063327,1,1,20.19,3.46,invertivore-mobile,macro-invertivore,31.73,public,NA,NA,NA,8406826f-398c-4658-af39-61092a40e808,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,83,NA,Scaridae,Scarus,Scarus taeniopterus,8,0.0135,3.18,1,1,5.02,2,herbivore-detritivore,scraper,26.02,public,NA,NA,NA,8406826f-398c-4658-af39-61092a40e808,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,83,NA,Epinephelidae,Cephalopholis,Cephalopholis cruentata,20,0.011331,3.108616,1,1,62.75,4.16,piscivore,pisci-invertivore,33.39,public,NA,NA,NA,8406826f-398c-4658-af39-61092a40e808,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,83,NA,Labrisomidae,Malacoctenus,Malacoctenus triangulatus,5,0.00891,3.064,1,1,0.62,3.5,invertivore-mobile,micro-invertivore,10,public,NA,NA,NA,8406826f-398c-4658-af39-61092a40e808,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,83,NA,Labridae,Thalassoma,Thalassoma bifasciatum,10,0.0107,2.916,1,2,8.82,3.49,planktivore,planktivore,19.56,public,NA,NA,NA,8406826f-398c-4658-af39-61092a40e808,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,83,NA,Labridae,Thalassoma,Thalassoma bifasciatum,4,0.0107,2.916,1,4,1.22,3.49,planktivore,planktivore,19.56,public,NA,NA,NA,8406826f-398c-4658-af39-61092a40e808,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,83,NA,Labridae,Thalassoma,Thalassoma bifasciatum,5,0.0107,2.916,1,4,2.34,3.49,planktivore,planktivore,19.56,public,NA,NA,NA,8406826f-398c-4658-af39-61092a40e808,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,83,NA,Labridae,Thalassoma,Thalassoma bifasciatum,8,0.0107,2.916,1,2,4.6,3.49,planktivore,planktivore,19.56,public,NA,NA,NA,8406826f-398c-4658-af39-61092a40e808,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,83,NA,Labridae,Halichoeres,Halichoeres garnoti,2,0.00519,2.54,1,1,0.02,3.7,invertivore-mobile,macro-invertivore,28.13,public,NA,NA,NA,8406826f-398c-4658-af39-61092a40e808,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,83,NA,Carangidae,Caranx,Caranx ruber,25,0.011552,3.013119,1,2,188.29,4.38,piscivore,pisci-invertivore,56.25,public,NA,NA,NA,8406826f-398c-4658-af39-61092a40e808,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,83,NA,Pomacentridae,Microspathodon,Microspathodon chrysurus,15,0.0239,3.082,1,1,50.36,2,herbivore-detritivore,cropper/grazer,31.23,public,NA,NA,NA,8406826f-398c-4658-af39-61092a40e808,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,84,NA,Pomacentridae,Stegastes,Stegastes partitus,4,0.0123,3.05,1,3,1.27,2,herbivore-detritivore,cropper/grazer,20.93,public,NA,NA,NA,1648ac01-d851-4791-a8a7-a66883cc6f49,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,84,NA,Pomacentridae,Stegastes,Stegastes partitus,6,0.0123,3.05,1,1,1.45,2,herbivore-detritivore,cropper/grazer,20.93,public,NA,NA,NA,1648ac01-d851-4791-a8a7-a66883cc6f49,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,84,NA,Pomacentridae,Stegastes,Stegastes partitus,3,0.0123,3.05,1,3,0.53,2,herbivore-detritivore,cropper/grazer,20.93,public,NA,NA,NA,1648ac01-d851-4791-a8a7-a66883cc6f49,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,84,NA,Acanthuridae,Acanthurus,Acanthurus coeruleus,15,0.02147,3.022,1,1,38.45,2,herbivore-macroalgae,browser,58.55,public,NA,NA,NA,1648ac01-d851-4791-a8a7-a66883cc6f49,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,HCMR-F-GUZ-03,17.850378,-87.97781,barrier,fore reef,exposed,NA,NA,NA,>10m - excellent,deep,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-23,09:07:00,10.2,10,2m,2,1,Alexander Navarro,84,NA,Acanthuridae,Acanthurus,Acanthurus chirurgus,12,0.020467,2.921264,1,1,14.54,2,herbivore-detritivore,cropper/grazer,22.98,public,NA,NA,NA,1648ac01-d851-4791-a8a7-a66883cc6f49,bb5ed17c-2136-405e-90d2-33d29604737a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
